postcode,point_coord,street,city,state,is_klang_valley,is_peninsular,is_east_malaysia,is_kuala_lumpur
89100,POINT(6.5407 116.8224),Kampung Damai,Kota Marudu,Sabah,0,0,1,0
89100,POINT(6.5407 116.8224),Kota Marudu,Kota Marudu,Sabah,0,0,1,0
89100,POINT(6.5407 116.8224),Pitas,Kota Marudu,Sabah,0,0,1,0
89100,POINT(6.5407 116.8224),Tandek,Kota Marudu,Sabah,0,0,1,0
89107,POINT(6.4852 116.7328),Kota Marudu - Peti surat,Kota Marudu,Sabah,0,0,1,0
89108,POINT(6.4852 116.7328),Kota Marudu - Tiket Serahan Tingkap,Kota Marudu,Sabah,0,0,1,0
89109,POINT(6.4852 116.7328),Kota Marudu - Beg berkunci,Kota Marudu,Sabah,0,0,1,0
89150,POINT(6.3463 116.4665),Kadamaian,Kota Belud,Sabah,0,0,1,0
89150,POINT(6.3463 116.4665),Kampung Kelawat,Kota Belud,Sabah,0,0,1,0
89150,POINT(6.3463 116.4665),Kampung Taginambor,Kota Belud,Sabah,0,0,1,0
89150,POINT(6.3463 116.4665),Kota Belud,Kota Belud,Sabah,0,0,1,0
89150,POINT(6.3463 116.4665),Tempasuk,Kota Belud,Sabah,0,0,1,0
89150,POINT(6.3463 116.4665),Usukan,Kota Belud,Sabah,0,0,1,0
89157,POINT(6.3648 116.4476),Kota Belud - Peti surat,Kota Belud,Sabah,0,0,1,0
89158,POINT(6.3648 116.4476),Kota Belud - Tiket Serahan Tingkap,Kota Belud,Sabah,0,0,1,0
89159,POINT(6.3648 116.4476),Kota Belud - Beg berkunci,Kota Belud,Sabah,0,0,1,0
89200,POINT(6.132 116.2069),Berungis,Tuaran,Sabah,0,0,1,0
89200,POINT(6.132 116.2069),Kampung Bakut,Tuaran,Sabah,0,0,1,0
89200,POINT(6.132 116.2069),Kampung Baru-Baru,Tuaran,Sabah,0,0,1,0
89200,POINT(6.132 116.2069),Kampung Laya-Laya,Tuaran,Sabah,0,0,1,0
89200,POINT(6.132 116.2069),Kampung Mengkabong,Tuaran,Sabah,0,0,1,0
89200,POINT(6.132 116.2069),Sulaman,Tuaran,Sabah,0,0,1,0
89200,POINT(6.132 116.2069),Tuaran,Tuaran,Sabah,0,0,1,0
89207,POINT(6.1686 116.2348),Tuaran - Peti surat,Tuaran,Sabah,0,0,1,0
89208,POINT(6.1686 116.2348),Tuaran - Tiket Serahan Tingkap,Tuaran,Sabah,0,0,1,0
89209,POINT(6.1686 116.2348),Tuaran - Beg berkunci,Tuaran,Sabah,0,0,1,0
89250,POINT(6.117 116.2675),Kampung Kiulu,Tamparuli,Sabah,0,0,1,0
89250,POINT(6.117 116.2675),Kampung Topokan,Tamparuli,Sabah,0,0,1,0
89250,POINT(6.117 116.2675),Tamparuli,Tamparuli,Sabah,0,0,1,0
89257,POINT(6.117 116.2675),Tamparuli - Peti surat,Tamparuli,Sabah,0,0,1,0
89258,POINT(6.117 116.2675),Tamparuli - Tiket Serahan Tingkap,Tamparuli,Sabah,0,0,1,0
89259,POINT(6.117 116.2675),Tamparuli - Beg berkunci,Tamparuli,Sabah,0,0,1,0
89260,POINT(5.9977 116.529),Bongawan - Peti Surat,Beverly,Sabah,0,0,1,0
89260,POINT(5.9977 116.529),Bundu Tuhan,Tenghilan,Sabah,0,0,1,0
89260,POINT(5.9977 116.529),Tenghilan,Tenghilan,Sabah,0,0,1,0
89300,POINT(5.9589 116.6402),Kampung Bangkod,Ranau,Sabah,0,0,1,0
89300,POINT(5.9589 116.6402),Kampung Kundasang,Ranau,Sabah,0,0,1,0
89300,POINT(5.9589 116.6402),Kampung Lohan,Ranau,Sabah,0,0,1,0
89300,POINT(5.9589 116.6402),Kampung Malinsau,Ranau,Sabah,0,0,1,0
89300,POINT(5.9589 116.6402),Kampung Nabalu,Ranau,Sabah,0,0,1,0
89300,POINT(5.9589 116.6402),Kampung Nalapak,Ranau,Sabah,0,0,1,0
89300,POINT(5.9589 116.6402),Kampung Panginatan,Ranau,Sabah,0,0,1,0
89300,POINT(5.9589 116.6402),Kampung Tagudon,Ranau,Sabah,0,0,1,0
89300,POINT(5.9589 116.6402),Kampung Tampios,Ranau,Sabah,0,0,1,0
89300,POINT(5.9589 116.6402),Kampung Timbua,Ranau,Sabah,0,0,1,0
89300,POINT(5.9589 116.6402),Kundasang,Ranau,Sabah,0,0,1,0
89300,POINT(5.9589 116.6402),Namaus,Ranau,Sabah,0,0,1,0
89300,POINT(5.9589 116.6402),Ranau,Ranau,Sabah,0,0,1,0
89300,POINT(5.9589 116.6402),Tenghilan,Ranau,Sabah,0,0,1,0
89307,POINT(5.9371 116.6695),Ranau - Peti surat,Ranau,Sabah,0,0,1,0
89308,POINT(5.9371 116.6695),Ranau - Tiket Serahan Tingkap,Ranau,Sabah,0,0,1,0
89309,POINT(5.9371 116.6695),Ranau - Beg berkunci,Ranau,Sabah,0,0,1,0
89500,POINT(5.8883 116.1026),Jalan Penampang,Penampang,Sabah,0,0,1,0
89500,POINT(5.8883 116.1026),Jalan Tambunan,Penampang,Sabah,0,0,1,0
89500,POINT(5.8883 116.1026),Kampung Babagon,Penampang,Sabah,0,0,1,0
89500,POINT(5.8883 116.1026),Kampung Kolopis,Penampang,Sabah,0,0,1,0
89500,POINT(5.8883 116.1026),Kampung Limbanak,Penampang,Sabah,0,0,1,0
89500,POINT(5.8883 116.1026),Kampung Maang,Penampang,Sabah,0,0,1,0
89500,POINT(5.8883 116.1026),Kampung Mahanoi,Penampang,Sabah,0,0,1,0
89500,POINT(5.8883 116.1026),Kampung Terawi,Penampang,Sabah,0,0,1,0
89500,POINT(5.8883 116.1026),Kampung Tombovo,Penampang,Sabah,0,0,1,0
89500,POINT(5.8883 116.1026),Penampang,Penampang,Sabah,0,0,1,0
89507,POINT(5.8794 116.104),Penampang - Peti Surat,Penampang,Sabah,0,0,1,0
89508,POINT(5.8794 116.104),Penampang - Tiket Serahan Tingkap,Penampang,Sabah,0,0,1,0
89509,POINT(5.8794 116.104),Penampang - Beg berkunci,Penampang,Sabah,0,0,1,0
89600,POINT(5.5174 115.9036),Kampung Benoni,Papar,Sabah,0,0,1,0
89600,POINT(5.5174 115.9036),Kampung Limbahau,Papar,Sabah,0,0,1,0
89600,POINT(5.5174 115.9036),Kampung Nagapas,Papar,Sabah,0,0,1,0
89600,POINT(5.5174 115.9036),Kawang,Papar,Sabah,0,0,1,0
89600,POINT(5.5174 115.9036),Pantai Manis,Papar,Sabah,0,0,1,0
89600,POINT(5.5174 115.9036),Papar,Papar,Sabah,0,0,1,0
89600,POINT(5.5174 115.9036),Pengalat Besar,Papar,Sabah,0,0,1,0
89607,POINT(5.6064 115.9625),Papar - Peti surat,Papar,Sabah,0,0,1,0
89608,POINT(5.6064 115.9625),Papar - Tiket Serahan Tingkap,Papar,Sabah,0,0,1,0
89609,POINT(5.6064 115.9625),Papar - Beg berkunci,Papar,Sabah,0,0,1,0
89650,POINT(5.6933 116.3797),Kampung Kapayan,Tambunan,Sabah,0,0,1,0
89650,POINT(5.6933 116.3797),Kampung Mansarulung,Tambunan,Sabah,0,0,1,0
89650,POINT(5.6933 116.3797),Kampung Nabayan,Tambunan,Sabah,0,0,1,0
89650,POINT(5.6933 116.3797),Kampung Patau,Tambunan,Sabah,0,0,1,0
89650,POINT(5.6933 116.3797),Kampung Sinsuron,Tambunan,Sabah,0,0,1,0
89650,POINT(5.6933 116.3797),Kampung Toboh,Tambunan,Sabah,0,0,1,0
89650,POINT(5.6933 116.3797),Tambunan,Tambunan,Sabah,0,0,1,0
89657,POINT(5.6915 116.3775),Tambunan - Peti surat,Tambunan,Sabah,0,0,1,0
89658,POINT(5.6915 116.3775),Tambunan - Tiket Serahan Tingkap,Tambunan,Sabah,0,0,1,0
89659,POINT(5.6915 116.3775),Tambunan - Beg berkunci,Tambunan,Sabah,0,0,1,0
89700,POINT(5.4835 115.7834),Bongawan,Bongawan,Sabah,0,0,1,0
89707,POINT(5.4835 115.7834),Bongawan - Peti Surat,Bongawan,Sabah,0,0,1,0
89708,POINT(5.4835 115.7834),Bongawan - Tiket Serahan Tingkap,Bongawan,Sabah,0,0,1,0
89709,POINT(5.4835 115.7834),Bongawan - Karung Berkunci,Bongawan,Sabah,0,0,1,0
89720,POINT(5.5243 115.6889),Kampung Binsulok,Membakut,Sabah,0,0,1,0
89720,POINT(5.5243 115.6889),Klias,Membakut,Sabah,0,0,1,0
89720,POINT(5.5243 115.6889),Membakut,Membakut,Sabah,0,0,1,0
89727,POINT(5.5243 115.6889),Membakut - Peti surat,Membakut,Sabah,0,0,1,0
89728,POINT(5.5243 115.6889),Membakut - Tiket Serahan Tingkap,Membakut,Sabah,0,0,1,0
89729,POINT(5.5243 115.6889),Membakut - Beg berkunci,Membakut,Sabah,0,0,1,0
89740,POINT(5.4894 115.5347),Kampung Batu Lintang,Kuala Penyu,Sabah,0,0,1,0
89740,POINT(5.4894 115.5347),Kampung Kerukan,Kuala Penyu,Sabah,0,0,1,0
89740,POINT(5.4894 115.5347),Kampung Mansud,Kuala Penyu,Sabah,0,0,1,0
89740,POINT(5.4894 115.5347),Kampung Palu-Palu,Kuala Penyu,Sabah,0,0,1,0
89740,POINT(5.4894 115.5347),Kampung Tempurong,Kuala Penyu,Sabah,0,0,1,0
89740,POINT(5.4894 115.5347),Kuala Penyu,Kuala Penyu,Sabah,0,0,1,0
89747,POINT(5.4914 115.5491),Kuala Penyu - Peti surat,Kuala Penyu,Sabah,0,0,1,0
89748,POINT(5.4914 115.5491),Kuala Penyu - Tiket Serahan Tingkap,Kuala Penyu,Sabah,0,0,1,0
89749,POINT(5.4914 115.5491),Kuala Penyu - Beg berkunci,Kuala Penyu,Sabah,0,0,1,0
89760,POINT(5.3398 115.3766),Kampung Lambidan,Menumbok,Sabah,0,0,1,0
89760,POINT(5.3398 115.3766),Kampung Malikai,Menumbok,Sabah,0,0,1,0
89760,POINT(5.3398 115.3766),Kampung Sangkabok,Menumbok,Sabah,0,0,1,0
89760,POINT(5.3398 115.3766),Menumbok,Menumbok,Sabah,0,0,1,0
89767,POINT(5.3195 115.3756),Menumbok - Peti surat,Menumbok,Sabah,0,0,1,0
89768,POINT(5.3195 115.3756),Menumbok - Tiket Serahan Tingkap,Menumbok,Sabah,0,0,1,0
89769,POINT(5.3195 115.3756),Menumbok - Beg berkunci,Menumbok,Sabah,0,0,1,0
89800,POINT(5.3452 115.7078),Beaufort,Beaufort,Sabah,0,0,1,0
89800,POINT(5.3452 115.7078),Kampung Bingkul,Beaufort,Sabah,0,0,1,0
89800,POINT(5.3452 115.7078),Kampung Bukau,Beaufort,Sabah,0,0,1,0
89800,POINT(5.3452 115.7078),Kampung Gadong,Beaufort,Sabah,0,0,1,0
89800,POINT(5.3452 115.7078),Kampung Kabajang,Beaufort,Sabah,0,0,1,0
89800,POINT(5.3452 115.7078),Kampung Lingkongan,Beaufort,Sabah,0,0,1,0
89800,POINT(5.3452 115.7078),Kampung Lumadan,Beaufort,Sabah,0,0,1,0
89800,POINT(5.3452 115.7078),Kampung Simpagar,Beaufort,Sabah,0,0,1,0
89800,POINT(5.3452 115.7078),Kampung Suasa,Beaufort,Sabah,0,0,1,0
89800,POINT(5.3452 115.7078),Kota Klias,Beaufort,Sabah,0,0,1,0
89800,POINT(5.3452 115.7078),Padas Damit,Beaufort,Sabah,0,0,1,0
89800,POINT(5.3452 115.7078),Weston,Beaufort,Sabah,0,0,1,0
89807,POINT(5.3475 115.7273),Beaufort - Peti Surat,Beaufort,Sabah,0,0,1,0
89808,POINT(5.3475 115.7273),Beaufort- Tiket Serahan Tingkap,Beaufort,Sabah,0,0,1,0
89809,POINT(5.3475 115.7273),Beaufort - Karung Berkunci,Beaufort,Sabah,0,0,1,0
89850,POINT(5.0331 115.5728),Kampung Melaman,Sipitang,Sabah,0,0,1,0
89850,POINT(5.0331 115.5728),Kampung Pelakat,Sipitang,Sabah,0,0,1,0
89850,POINT(5.0331 115.5728),Mesapol,Sipitang,Sabah,0,0,1,0
89850,POINT(5.0331 115.5728),Sindumin,Sipitang,Sabah,0,0,1,0
89850,POINT(5.0331 115.5728),Sipitang,Sipitang,Sabah,0,0,1,0
89857,POINT(5.0202 115.5811),Sipitang - Peti surat,Sipitang,Sabah,0,0,1,0
89858,POINT(5.0202 115.5811),Sipitang - Tiket Serahan Tingkap,Sipitang,Sabah,0,0,1,0
89859,POINT(5.0202 115.5811),Sipitang - Beg berkunci,Sipitang,Sabah,0,0,1,0
89900,POINT(4.9839 115.93),Kampung Kemabong,Tenom,Sabah,0,0,1,0
89900,POINT(4.9839 115.93),Melalap,Tenom,Sabah,0,0,1,0
89900,POINT(4.9839 115.93),Melutut,Tenom,Sabah,0,0,1,0
89900,POINT(4.9839 115.93),Tenom,Tenom,Sabah,0,0,1,0
89907,POINT(4.9872 115.9241),Tenom - Peti surat,Tenom,Sabah,0,0,1,0
89908,POINT(4.9872 115.9241),Tenom - Tiket Serahan Tingkap,Tenom,Sabah,0,0,1,0
89909,POINT(4.9872 115.9241),Tenom - Beg berkunci,Tenom,Sabah,0,0,1,0
89950,POINT(4.7676 116.4017),Nabawan,Nabawan,Sabah,0,0,1,0
89950,POINT(4.7676 116.4017),Pensiangan,Nabawan,Sabah,0,0,1,0
89950,POINT(4.7676 116.4017),Sepulot,Nabawan,Sabah,0,0,1,0
89957,POINT(5.0414 116.4267),Nabawan - Peti surat,Nabawan,Sabah,0,0,1,0
89958,POINT(5.0414 116.4267),Nabawan - Tiket Serahan Tingkap,Nabawan,Sabah,0,0,1,0
89959,POINT(5.0414 116.4267),Nabawan - Beg berkunci,Nabawan,Sabah,0,0,1,0
90000,POINT(5.848 117.9591),Bandar Laila,Sandakan,Sabah,0,0,1,0
90000,POINT(5.848 117.9591),Bandar Ramai - Ramai,Sandakan,Sabah,0,0,1,0
90000,POINT(5.848 117.9591),Elopura,Sandakan,Sabah,0,0,1,0
90000,POINT(5.848 117.9591),Jalan Labuk (Batu 36),Sandakan,Sabah,0,0,1,0
90000,POINT(5.848 117.9591),Kampung B.D.C.,Sandakan,Sabah,0,0,1,0
90000,POINT(5.848 117.9591),Kampung Damai,Sandakan,Sabah,0,0,1,0
90000,POINT(5.848 117.9591),Kampung Karamunting,Sandakan,Sabah,0,0,1,0
90000,POINT(5.848 117.9591),Kampung Seri Taman,Sandakan,Sabah,0,0,1,0
90000,POINT(5.848 117.9591),Kampung Sim-Sim,Sandakan,Sabah,0,0,1,0
90000,POINT(5.848 117.9591),Kampung Sungai Manila,Sandakan,Sabah,0,0,1,0
90000,POINT(5.848 117.9591),Kampung Tambisan,Sandakan,Sabah,0,0,1,0
90000,POINT(5.848 117.9591),Kampung Tongud,Sandakan,Sabah,0,0,1,0
90000,POINT(5.848 117.9591),"Labuk (Batu 9,11,13,15,& 17)",Sandakan,Sabah,0,0,1,0
90000,POINT(5.848 117.9591),Ladang Segaliud,Sandakan,Sabah,0,0,1,0
90000,POINT(5.848 117.9591),Rumah Persekutuan,Sandakan,Sabah,0,0,1,0
90000,POINT(5.848 117.9591),Sabah Palm Estate,Sandakan,Sabah,0,0,1,0
90000,POINT(5.848 117.9591),Sandakan,Sandakan,Sabah,0,0,1,0
90000,POINT(5.848 117.9591),Taman Sibuga,Sandakan,Sabah,0,0,1,0
90000,POINT(5.848 117.9591),Tanjung Papat,Sandakan,Sabah,0,0,1,0
90000,POINT(5.848 117.9591),Tonggod,Sandakan,Sabah,0,0,1,0
90000,POINT(5.848 117.9591),Ulu Dusun,Sandakan,Sabah,0,0,1,0
90009,POINT(5.8456 118.0571),Sandakan - Beg berkunci,Sandakan,Sabah,0,0,1,0
90100,POINT(5.9945 117.3361),Beluran,Beluran,Sabah,0,0,1,0
90100,POINT(5.9945 117.3361),Labuk,Beluran,Sabah,0,0,1,0
90100,POINT(5.9945 117.3361),Sugut,Beluran,Sabah,0,0,1,0
90107,POINT(5.7168 117.4375),Beluran - Peti surat,Beluran,Sabah,0,0,1,0
90109,POINT(5.7168 117.4375),Beluran - Beg berkunci,Beluran,Sabah,0,0,1,0
90200,POINT(5.2438 117.4841),Kota Kinabatangan,Kota Kinabatangan,Sabah,0,0,1,0
90200,POINT(5.2438 117.4841),Kuamut,Kota Kinabatangan,Sabah,0,0,1,0
90200,POINT(5.2438 117.4841),Sekong,Kota Kinabatangan,Sabah,0,0,1,0
90200,POINT(5.2438 117.4841),Sukau,Kota Kinabatangan,Sabah,0,0,1,0
90300,POINT(5.8456 118.0571),Jalan Utara (Batu 1 1/2 ),Sandakan,Sabah,0,0,1,0
90307,POINT(5.8456 118.0571),Peti Surat - 1- 200 Batu 1 1/2 Jalan Utara,Sandakan,Sabah,0,0,1,0
90400,POINT(6.0793 117.5024),Pamol,Pamol,Sabah,0,0,1,0
90700,POINT(5.8456 118.0571),Sandakan - Peti surat 1 - 60,Sandakan,Sabah,0,0,1,0
90701,POINT(5.8456 118.0571),Sandakan - Peti surat 61 - 160,Sandakan,Sabah,0,0,1,0
90702,POINT(5.8456 118.0571),Sandakan - Peti surat 161 - 260,Sandakan,Sabah,0,0,1,0
90703,POINT(5.8456 118.0571),Sandakan - Peti surat 261 - 340,Sandakan,Sabah,0,0,1,0
90704,POINT(5.8456 118.0571),Sandakan - Peti surat 341 - 430,Sandakan,Sabah,0,0,1,0
90705,POINT(5.8456 118.0571),Sandakan - Peti surat 431 - 520,Sandakan,Sabah,0,0,1,0
90706,POINT(5.8456 118.0571),Sandakan - Peti surat 521 - 600,Sandakan,Sabah,0,0,1,0
90707,POINT(5.8456 118.0571),Sandakan - Peti surat 601 - 700,Sandakan,Sabah,0,0,1,0
90708,POINT(5.8456 118.0571),Sandakan - Peti surat 701 - 800,Sandakan,Sabah,0,0,1,0
90709,POINT(5.8456 118.0571),Sandakan - Peti surat 801 - 880,Sandakan,Sabah,0,0,1,0
90711,POINT(5.8456 118.0571),Sandakan - Peti surat 801 - 1080,Sandakan,Sabah,0,0,1,0
90712,POINT(5.8456 118.0571),Sandakan - Peti surat 1081 - 1160,Sandakan,Sabah,0,0,1,0
90713,POINT(5.8456 118.0571),Sandakan - Peti surat 1161 - 1260,Sandakan,Sabah,0,0,1,0
90714,POINT(5.8456 118.0571),Sandakan - Peti surat 1261 - 1360,Sandakan,Sabah,0,0,1,0
90715,POINT(5.8456 118.0571),Sandakan - Peti surat 1361 - 1440,Sandakan,Sabah,0,0,1,0
90716,POINT(5.8456 118.0571),Sandakan - Peti surat 1441 - 1530,Sandakan,Sabah,0,0,1,0
90717,POINT(5.8456 118.0571),Sandakan - Peti surat 1531 - 1620,Sandakan,Sabah,0,0,1,0
90718,POINT(5.8456 118.0571),Sandakan - Peti surat 1621 - 1700,Sandakan,Sabah,0,0,1,0
90719,POINT(5.8456 118.0571),Sandakan - Peti surat 1701 - 1780,Sandakan,Sabah,0,0,1,0
90720,POINT(5.8456 118.0571),Sandakan - Peti surat 1781 - 1860,Sandakan,Sabah,0,0,1,0
90721,POINT(5.8456 118.0571),Sandakan - Peti surat 1861 - 1940,Sandakan,Sabah,0,0,1,0
90722,POINT(5.8456 118.0571),Sandakan - Peti surat 1941 - 2020,Sandakan,Sabah,0,0,1,0
90723,POINT(5.8456 118.0571),Sandakan - Peti surat 2021 -2100,Sandakan,Sabah,0,0,1,0
90724,POINT(5.8456 118.0571),Sandakan - Peti surat 2101 - 2190,Sandakan,Sabah,0,0,1,0
90725,POINT(5.8456 118.0571),Sandakan - Peti surat 2191 - 2280,Sandakan,Sabah,0,0,1,0
90726,POINT(5.8456 118.0571),Sandakan - Peti surat 2281 - 2360,Sandakan,Sabah,0,0,1,0
90727,POINT(5.8456 118.0571),Sandakan - Peti surat 2361 - 2460,Sandakan,Sabah,0,0,1,0
90728,POINT(5.8456 118.0571),Sandakan - Peti surat 2461 - 2560,Sandakan,Sabah,0,0,1,0
90729,POINT(5.8456 118.0571),Sandakan - Peti surat 2561 - 2640,Sandakan,Sabah,0,0,1,0
90730,POINT(5.8456 118.0571),Sandakan - Peti surat 2641 - 2740,Sandakan,Sabah,0,0,1,0
90731,POINT(5.8456 118.0571),Sandakan - Peti surat 2741 - 2840,Sandakan,Sabah,0,0,1,0
90732,POINT(5.8456 118.0571),Sandakan - Peti surat 2841 - 2920,Sandakan,Sabah,0,0,1,0
90733,POINT(5.8456 118.0571),Sandakan - Peti surat 2921 - 3020,Sandakan,Sabah,0,0,1,0
90734,POINT(5.8456 118.0571),Sandakan - Peti surat 3021 - 3120,Sandakan,Sabah,0,0,1,0
90735,POINT(5.8456 118.0571),Sandakan - Peti surat 3121 - 3200,Sandakan,Sabah,0,0,1,0
90736,POINT(5.8456 118.0571),Sandakan - Peti surat 3201 - 3290,Sandakan,Sabah,0,0,1,0
90737,POINT(5.8456 118.0571),Sandakan - Peti surat 3291 - 3380,Sandakan,Sabah,0,0,1,0
90738,POINT(5.8456 118.0571),Sandakan - Peti surat 3381 - 3460,Sandakan,Sabah,0,0,1,0
90739,POINT(5.8456 118.0571),Sandakan - Peti surat 3461 - 3560,Sandakan,Sabah,0,0,1,0
90740,POINT(5.8456 118.0571),Sandakan - Peti surat 3561 - 3660,Sandakan,Sabah,0,0,1,0
90741,POINT(5.8456 118.0571),Sandakan - Peti surat 3661 - 3720,Sandakan,Sabah,0,0,1,0
91000,POINT(4.2901 117.8994),Ambar Park,Tawau,Sabah,0,0,1,0
91000,POINT(4.2901 117.8994),Apas Balung,Tawau,Sabah,0,0,1,0
91000,POINT(4.2901 117.8994),Balung,Tawau,Sabah,0,0,1,0
91000,POINT(4.2901 117.8994),Bandar Sabindo,Tawau,Sabah,0,0,1,0
91000,POINT(4.2901 117.8994),Berumas,Tawau,Sabah,0,0,1,0
91000,POINT(4.2901 117.8994),Bommalai,Tawau,Sabah,0,0,1,0
91000,POINT(4.2901 117.8994),Brantian,Tawau,Sabah,0,0,1,0
91000,POINT(4.2901 117.8994),Check Point,Tawau,Sabah,0,0,1,0
91000,POINT(4.2901 117.8994),Jalan Apas (Batu 5 1/2),Tawau,Sabah,0,0,1,0
91000,POINT(4.2901 117.8994),Kalabakan,Tawau,Sabah,0,0,1,0
91000,POINT(4.2901 117.8994),Kampung Jawa,Tawau,Sabah,0,0,1,0
91000,POINT(4.2901 117.8994),Kampung Tanjong Batu Darat,Tawau,Sabah,0,0,1,0
91000,POINT(4.2901 117.8994),Kampung Tanjong Batu Laut,Tawau,Sabah,0,0,1,0
91000,POINT(4.2901 117.8994),Kampung Titingan,Tawau,Sabah,0,0,1,0
91000,POINT(4.2901 117.8994),Kampung Ulu Tiku,Tawau,Sabah,0,0,1,0
91000,POINT(4.2901 117.8994),Merotai Estate,Tawau,Sabah,0,0,1,0
91000,POINT(4.2901 117.8994),Merotai,Tawau,Sabah,0,0,1,0
91000,POINT(4.2901 117.8994),Seri Tanjong,Tawau,Sabah,0,0,1,0
91000,POINT(4.2901 117.8994),Sin On (Batu 5 1/2),Tawau,Sabah,0,0,1,0
91000,POINT(4.2901 117.8994),Tawau,Tawau,Sabah,0,0,1,0
91007,POINT(4.2825 117.9148),Tawau - Peti surat 1 - 500,Tawau,Sabah,0,0,1,0
91008,POINT(4.2825 117.9148),Tawau - Peti surat 500 & ke atas,Tawau,Sabah,0,0,1,0
91009,POINT(4.2825 117.9148),Tawau - Beg berkunci,Tawau,Sabah,0,0,1,0
91010,POINT(4.2825 117.9148),Tawau - Peti surat 60001 - 60100,Tawau,Sabah,0,0,1,0
91011,POINT(4.2825 117.9148),Tawau - Peti surat 60101 - 60200,Tawau,Sabah,0,0,1,0
91012,POINT(4.2825 117.9148),Tawau - Peti surat 60201 - 60230,Tawau,Sabah,0,0,1,0
91013,POINT(4.2825 117.9148),Tawau - Peti surat 60301 - 60400,Tawau,Sabah,0,0,1,0
91014,POINT(4.2825 117.9148),Tawau - Peti surat 60401 - 60500,Tawau,Sabah,0,0,1,0
91015,POINT(4.2825 117.9148),Tawau - Peti surat 60501 - 60600,Tawau,Sabah,0,0,1,0
91016,POINT(4.2825 117.9148),Tawau - Peti surat 60601 - 60700,Tawau,Sabah,0,0,1,0
91017,POINT(4.2825 117.9148),Tawau - Peti surat 60701 - 60800,Tawau,Sabah,0,0,1,0
91018,POINT(4.2825 117.9148),Tawau - Peti surat 60801 - 60900,Tawau,Sabah,0,0,1,0
91019,POINT(4.2825 117.9148),Tawau - Peti surat 60901 - 61000,Tawau,Sabah,0,0,1,0
91020,POINT(4.2825 117.9148),Tawau - Peti surat 61001 - 61100,Tawau,Sabah,0,0,1,0
91021,POINT(4.2825 117.9148),Tawau - Peti surat 61101 - 61200,Tawau,Sabah,0,0,1,0
91022,POINT(4.2825 117.9148),Tawau - Peti surat 61201 - 61300,Tawau,Sabah,0,0,1,0
91023,POINT(4.2825 117.9148),Tawau - Peti surat 61301 - 61400,Tawau,Sabah,0,0,1,0
91024,POINT(4.2825 117.9148),Tawau - Peti surat 61401 - 61500,Tawau,Sabah,0,0,1,0
91025,POINT(4.2825 117.9148),Tawau - Peti surat 61501 - 61600,Tawau,Sabah,0,0,1,0
91026,POINT(4.2825 117.9148),Tawau - Peti surat 61601 - 61700,Tawau,Sabah,0,0,1,0
91027,POINT(4.2825 117.9148),Tawau - Peti surat 61701 - 61800,Tawau,Sabah,0,0,1,0
91028,POINT(4.2825 117.9148),Tawau - Peti surat 61801 - 61900,Tawau,Sabah,0,0,1,0
91029,POINT(4.2825 117.9148),Tawau - Peti surat 61901 - 62000,Tawau,Sabah,0,0,1,0
91030,POINT(4.2825 117.9148),Tawau - Peti surat 62001 - 62100,Tawau,Sabah,0,0,1,0
91031,POINT(4.2825 117.9148),Tawau - Peti surat 62101 - 62200,Tawau,Sabah,0,0,1,0
91032,POINT(4.2825 117.9148),Tawau - Peti surat 62201 - 62300,Tawau,Sabah,0,0,1,0
91033,POINT(4.2825 117.9148),Tawau - Peti surat 62301 - 62400,Tawau,Sabah,0,0,1,0
91034,POINT(4.2825 117.9148),Tawau - Peti surat 62401 - 62500,Tawau,Sabah,0,0,1,0
91035,POINT(4.2825 117.9148),Tawau - Peti surat 62501 - 62600,Tawau,Sabah,0,0,1,0
91100,POINT(5.0434 118.346),Kampung Sapagaya,Lahad Datu,Sabah,0,0,1,0
91100,POINT(5.0434 118.346),Kampung Silabukan,Lahad Datu,Sabah,0,0,1,0
91100,POINT(5.0434 118.346),Kampung Tengah Nipah,Lahad Datu,Sabah,0,0,1,0
91100,POINT(5.0434 118.346),Kampung Tungku,Lahad Datu,Sabah,0,0,1,0
91100,POINT(5.0434 118.346),Lahad Datu,Lahad Datu,Sabah,0,0,1,0
91100,POINT(5.0434 118.346),Segama Pangkalan,Lahad Datu,Sabah,0,0,1,0
91100,POINT(5.0434 118.346),Tungku,Lahad Datu,Sabah,0,0,1,0
91109,POINT(5.0488 118.3593),Lahad Datu - Beg berkunci,Lahad Datu,Sabah,0,0,1,0
91110,POINT(5.0488 118.3593),Lahad Datu - Peti surat 60001 - 60120,Lahad Datu,Sabah,0,0,1,0
91111,POINT(5.0488 118.3593),Lahad Datu - Peti surat 60121 - 60240,Lahad Datu,Sabah,0,0,1,0
91112,POINT(5.0488 118.3593),Lahad Datu - Peti surat 60241 - 60360,Lahad Datu,Sabah,0,0,1,0
91113,POINT(5.0488 118.3593),Lahad Datu - Peti surat 60361 - 60440,Lahad Datu,Sabah,0,0,1,0
91114,POINT(5.0488 118.3593),Lahad Datu - Peti surat 60441 - 60560,Lahad Datu,Sabah,0,0,1,0
91115,POINT(5.0488 118.3593),Lahad Datu - Peti surat 60561 - 60680,Lahad Datu,Sabah,0,0,1,0
91116,POINT(5.0488 118.3593),Lahad Datu - Peti surat 60681 - 60760,Lahad Datu,Sabah,0,0,1,0
